instant,dteday,season_x,yr_x,mnth_x,hr,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual,registered,cnt,season_y,yr_y,mnth_y,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y
10421,2012-03-15,1,1,3,7,0,4,1,1,0.44,0.4394,0.72,0.0896,14,367,381,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883
10422,2012-03-15,1,1,3,8,0,4,1,1,0.44,0.4394,0.77,0.1045,21,602,623,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883
10423,2012-03-15,1,1,3,9,0,4,1,1,0.48,0.4697,0.77,0.0896,30,285,315,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883
10424,2012-03-15,1,1,3,10,0,4,1,1,0.52,0.5,0.68,0.1045,34,130,164,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883
10425,2012-03-15,1,1,3,11,0,4,1,1,0.56,0.5303,0.6,0.1343,60,151,211,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883
10426,2012-03-15,1,1,3,12,0,4,1,2,0.62,0.6212,0.5,0.1343,59,206,265,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883
10427,2012-03-15,1,1,3,13,0,4,1,2,0.66,0.6212,0.41,0.0896,62,211,273,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883
10428,2012-03-15,1,1,3,14,0,4,1,2,0.72,0.6515,0.3,0.1045,81,177,258,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883
10429,2012-03-15,1,1,3,15,0,4,1,1,0.72,0.6515,0.32,0.2239,100,187,287,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883
10430,2012-03-15,1,1,3,16,0,4,1,1,0.72,0.6515,0.37,0.3881,95,331,426,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883
10431,2012-03-15,1,1,3,17,0,4,1,1,0.7,0.6364,0.39,0.2537,79,634,713,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883
10432,2012-03-15,1,1,3,18,0,4,1,1,0.66,0.6212,0.44,0.2836,98,648,746,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883
10433,2012-03-15,1,1,3,19,0,4,1,2,0.64,0.6212,0.5,0.194,72,353,425,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883
10434,2012-03-15,1,1,3,20,0,4,1,2,0.58,0.5455,0.6,0.3582,60,270,330,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883
10435,2012-03-15,1,1,3,21,0,4,1,1,0.54,0.5152,0.68,0.2836,36,207,243,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883
10436,2012-03-15,1,1,3,22,0,4,1,1,0.52,0.5,0.68,0.1343,32,137,169,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883
10437,2012-03-15,1,1,3,23,0,4,1,1,0.48,0.4697,0.72,0.194,12,85,97,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883
10438,2012-03-16,1,1,3,0,0,5,1,1,0.44,0.4394,0.77,0.2537,8,49,57,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10439,2012-03-16,1,1,3,1,0,5,1,2,0.42,0.4242,0.82,0.3284,4,22,26,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10440,2012-03-16,1,1,3,2,0,5,1,2,0.42,0.4242,0.82,0.194,0,4,4,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10441,2012-03-16,1,1,3,3,0,5,1,2,0.4,0.4091,0.87,0.2836,0,3,3,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10442,2012-03-16,1,1,3,4,0,5,1,2,0.4,0.4091,0.87,0.2537,0,3,3,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10443,2012-03-16,1,1,3,5,0,5,1,2,0.4,0.4091,0.87,0.2239,2,30,32,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10444,2012-03-16,1,1,3,6,0,5,1,2,0.4,0.4091,0.87,0.1642,3,96,99,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10445,2012-03-16,1,1,3,7,0,5,1,2,0.4,0.4091,0.87,0.194,13,265,278,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10446,2012-03-16,1,1,3,8,0,5,1,2,0.4,0.4091,0.87,0.2239,28,534,562,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10447,2012-03-16,1,1,3,9,0,5,1,2,0.42,0.4242,0.82,0.0,35,277,312,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10448,2012-03-16,1,1,3,10,0,5,1,2,0.4,0.4091,0.87,0.0896,44,136,180,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10449,2012-03-16,1,1,3,11,0,5,1,2,0.44,0.4394,0.77,0.0,40,167,207,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10450,2012-03-16,1,1,3,12,0,5,1,2,0.44,0.4394,0.82,0.1343,72,222,294,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10451,2012-03-16,1,1,3,13,0,5,1,2,0.46,0.4545,0.77,0.0896,52,208,260,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10452,2012-03-16,1,1,3,14,0,5,1,2,0.48,0.4697,0.72,0.0,56,146,202,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10453,2012-03-16,1,1,3,15,0,5,1,3,0.46,0.4545,0.82,0.1045,19,88,107,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10454,2012-03-16,1,1,3,16,0,5,1,3,0.48,0.4697,0.77,0.0,18,111,129,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10455,2012-03-16,1,1,3,17,0,5,1,3,0.48,0.4697,0.82,0.0896,23,235,258,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10456,2012-03-16,1,1,3,18,0,5,1,3,0.48,0.4697,0.82,0.0896,31,377,408,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10457,2012-03-16,1,1,3,19,0,5,1,2,0.46,0.4545,0.88,0.0,23,273,296,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10458,2012-03-16,1,1,3,20,0,5,1,1,0.46,0.4545,0.88,0.0,31,204,235,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10459,2012-03-16,1,1,3,21,0,5,1,2,0.44,0.4394,0.94,0.0,8,144,152,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10460,2012-03-16,1,1,3,22,0,5,1,2,0.44,0.4394,0.94,0.0,16,132,148,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10461,2012-03-16,1,1,3,23,0,5,1,2,0.44,0.4394,0.94,0.0,22,104,126,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192
10462,2012-03-17,1,1,3,0,0,6,0,2,0.44,0.4394,0.94,0.0896,13,87,100,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10463,2012-03-17,1,1,3,1,0,6,0,2,0.44,0.4394,0.94,0.0,12,57,69,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10464,2012-03-17,1,1,3,2,0,6,0,2,0.44,0.4394,0.88,0.0,10,32,42,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10465,2012-03-17,1,1,3,3,0,6,0,2,0.44,0.4394,0.88,0.0,2,24,26,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10466,2012-03-17,1,1,3,4,0,6,0,2,0.42,0.4242,0.94,0.0,0,2,2,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10467,2012-03-17,1,1,3,5,0,6,0,2,0.42,0.4242,0.94,0.0896,5,3,8,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10468,2012-03-17,1,1,3,6,0,6,0,2,0.42,0.4242,0.94,0.194,1,29,30,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10469,2012-03-17,1,1,3,7,0,6,0,2,0.4,0.4091,1.0,0.1343,29,57,86,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10470,2012-03-17,1,1,3,8,0,6,0,2,0.42,0.4242,0.94,0.1045,63,155,218,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10471,2012-03-17,1,1,3,9,0,6,0,2,0.44,0.4394,0.88,0.0896,104,217,321,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10472,2012-03-17,1,1,3,10,0,6,0,2,0.5,0.4848,0.77,0.0896,140,303,443,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10473,2012-03-17,1,1,3,11,0,6,0,2,0.52,0.5,0.77,0.1343,226,359,585,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10474,2012-03-17,1,1,3,12,0,6,0,1,0.56,0.5303,0.68,0.1642,286,365,651,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10475,2012-03-17,1,1,3,13,0,6,0,1,0.6,0.6061,0.6,0.1045,286,400,686,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10476,2012-03-17,1,1,3,14,0,6,0,1,0.62,0.6212,0.53,0.0896,352,338,690,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10477,2012-03-17,1,1,3,15,0,6,0,1,0.64,0.6212,0.53,0.1343,357,322,679,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10478,2012-03-17,1,1,3,16,0,6,0,1,0.64,0.6212,0.5,0.0,367,318,685,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10479,2012-03-17,1,1,3,17,0,6,0,1,0.64,0.6212,0.5,0.1343,291,357,648,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10480,2012-03-17,1,1,3,18,0,6,0,1,0.62,0.6212,0.57,0.2985,221,339,560,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10481,2012-03-17,1,1,3,19,0,6,0,1,0.58,0.5455,0.64,0.2836,155,262,417,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10482,2012-03-17,1,1,3,20,0,6,0,1,0.56,0.5303,0.64,0.194,89,182,271,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10483,2012-03-17,1,1,3,21,0,6,0,1,0.54,0.5152,0.68,0.1642,54,169,223,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10484,2012-03-17,1,1,3,22,0,6,0,1,0.54,0.5152,0.68,0.0,58,153,211,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10485,2012-03-17,1,1,3,23,0,6,0,1,0.5,0.4848,0.77,0.1642,34,151,185,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704
10486,2012-03-18,1,1,3,0,0,0,0,1,0.46,0.4545,0.88,0.194,27,80,107,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10487,2012-03-18,1,1,3,1,0,0,0,1,0.46,0.4545,0.82,0.1343,25,88,113,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10488,2012-03-18,1,1,3,2,0,0,0,2,0.46,0.4545,0.82,0.1045,15,41,56,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10489,2012-03-18,1,1,3,3,0,0,0,2,0.44,0.4394,0.88,0.1343,3,15,18,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10490,2012-03-18,1,1,3,4,0,0,0,2,0.42,0.4242,0.94,0.1642,6,8,14,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10491,2012-03-18,1,1,3,5,0,0,0,2,0.4,0.4091,0.94,0.1045,0,6,6,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10492,2012-03-18,1,1,3,6,0,0,0,2,0.4,0.4091,0.94,0.1045,2,9,11,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10493,2012-03-18,1,1,3,7,0,0,0,3,0.42,0.4242,0.88,0.1642,17,25,42,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10494,2012-03-18,1,1,3,8,0,0,0,2,0.42,0.4242,0.88,0.1045,25,71,96,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10495,2012-03-18,1,1,3,9,0,0,0,2,0.42,0.4242,0.88,0.0896,65,113,178,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10496,2012-03-18,1,1,3,10,0,0,0,2,0.42,0.4242,0.88,0.1045,139,212,351,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10497,2012-03-18,1,1,3,11,0,0,0,2,0.44,0.4394,0.82,0.1642,129,239,368,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10498,2012-03-18,1,1,3,12,0,0,0,2,0.44,0.4394,0.88,0.1343,222,281,503,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10499,2012-03-18,1,1,3,13,0,0,0,2,0.46,0.4545,0.82,0.1642,198,346,544,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10500,2012-03-18,1,1,3,14,0,0,0,2,0.5,0.4848,0.77,0.0896,218,303,521,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10501,2012-03-18,1,1,3,15,0,0,0,1,0.54,0.5152,0.68,0.0896,240,314,554,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10502,2012-03-18,1,1,3,16,0,0,0,1,0.54,0.5152,0.73,0.0896,229,312,541,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10503,2012-03-18,1,1,3,17,0,0,0,1,0.56,0.5303,0.64,0.0896,233,308,541,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10504,2012-03-18,1,1,3,18,0,0,0,1,0.56,0.5303,0.64,0.1642,165,294,459,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10505,2012-03-18,1,1,3,19,0,0,0,1,0.56,0.5303,0.64,0.1642,118,234,352,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10506,2012-03-18,1,1,3,20,0,0,0,1,0.52,0.5,0.77,0.1343,59,139,198,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10507,2012-03-18,1,1,3,21,0,0,0,1,0.52,0.5,0.72,0.0896,44,129,173,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10508,2012-03-18,1,1,3,22,0,0,0,1,0.5,0.4848,0.77,0.1045,21,79,100,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10509,2012-03-18,1,1,3,23,0,0,0,1,0.48,0.4697,0.82,0.1642,7,39,46,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883
10510,2012-03-19,1,1,3,0,0,1,1,1,0.48,0.4697,0.82,0.1045,4,19,23,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10511,2012-03-19,1,1,3,1,0,1,1,1,0.46,0.4545,0.88,0.1045,0,15,15,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10512,2012-03-19,1,1,3,2,0,1,1,1,0.46,0.4545,0.88,0.1642,1,7,8,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10513,2012-03-19,1,1,3,3,0,1,1,1,0.46,0.4545,0.88,0.0896,0,2,2,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10514,2012-03-19,1,1,3,4,0,1,1,1,0.44,0.4394,0.94,0.0,0,3,3,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10515,2012-03-19,1,1,3,5,0,1,1,1,0.44,0.4394,0.94,0.0,0,31,31,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10516,2012-03-19,1,1,3,6,0,1,1,1,0.46,0.4545,0.88,0.1343,2,118,120,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10517,2012-03-19,1,1,3,7,0,1,1,1,0.46,0.4545,0.88,0.194,25,329,354,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10518,2012-03-19,1,1,3,8,0,1,1,1,0.46,0.4545,0.88,0.1045,16,563,579,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10519,2012-03-19,1,1,3,9,0,1,1,1,0.5,0.4848,0.72,0.1642,55,276,331,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10520,2012-03-19,1,1,3,10,0,1,1,1,0.52,0.5,0.72,0.1343,56,128,184,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10521,2012-03-19,1,1,3,11,0,1,1,1,0.56,0.5303,0.68,0.1642,56,145,201,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10522,2012-03-19,1,1,3,12,0,1,1,1,0.6,0.6061,0.64,0.2537,71,211,282,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10523,2012-03-19,1,1,3,13,0,1,1,1,0.62,0.6061,0.61,0.2537,69,194,263,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10524,2012-03-19,1,1,3,14,0,1,1,2,0.64,0.6212,0.57,0.194,60,200,260,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10525,2012-03-19,1,1,3,15,0,1,1,1,0.64,0.6212,0.57,0.2239,97,189,286,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10526,2012-03-19,1,1,3,16,0,1,1,1,0.66,0.6212,0.5,0.2239,65,320,385,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10527,2012-03-19,1,1,3,17,0,1,1,1,0.64,0.6212,0.53,0.2239,106,615,721,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10528,2012-03-19,1,1,3,18,0,1,1,1,0.64,0.6212,0.57,0.2537,120,681,801,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10529,2012-03-19,1,1,3,19,0,1,1,1,0.62,0.6061,0.61,0.2239,86,463,549,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10530,2012-03-19,1,1,3,20,0,1,1,1,0.6,0.6061,0.64,0.2239,34,296,330,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10531,2012-03-19,1,1,3,21,0,1,1,1,0.6,0.6061,0.64,0.1642,33,190,223,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10532,2012-03-19,1,1,3,22,0,1,1,2,0.56,0.5303,0.73,0.1642,17,131,148,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10533,2012-03-19,1,1,3,23,0,1,1,2,0.56,0.5303,0.78,0.1343,9,45,54,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317
10534,2012-03-20,1,1,3,0,0,2,1,2,0.56,0.5303,0.78,0.0896,5,24,29,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10535,2012-03-20,1,1,3,1,0,2,1,1,0.54,0.5152,0.88,0.0,6,9,15,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10536,2012-03-20,1,1,3,2,0,2,1,1,0.54,0.5152,0.88,0.0896,2,8,10,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10537,2012-03-20,1,1,3,3,0,2,1,2,0.54,0.5152,0.88,0.0,0,3,3,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10538,2012-03-20,1,1,3,4,0,2,1,2,0.52,0.5,0.88,0.1343,0,6,6,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10539,2012-03-20,1,1,3,5,0,2,1,2,0.52,0.5,0.94,0.0,0,20,20,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10540,2012-03-20,1,1,3,6,0,2,1,2,0.52,0.5,0.94,0.1642,6,94,100,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10541,2012-03-20,1,1,3,7,0,2,1,3,0.52,0.5,0.94,0.2239,3,167,170,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10542,2012-03-20,1,1,3,8,0,2,1,2,0.52,0.5,0.88,0.1045,28,488,516,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10543,2012-03-20,1,1,3,9,0,2,1,2,0.54,0.5152,0.88,0.1642,41,284,325,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10544,2012-03-20,1,1,3,10,0,2,1,1,0.54,0.5152,0.88,0.194,44,119,163,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10545,2012-03-20,1,1,3,11,0,2,1,1,0.58,0.5455,0.83,0.1343,74,156,230,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10546,2012-03-20,1,1,3,12,0,2,1,1,0.6,0.5758,0.78,0.2537,56,205,261,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10547,2012-03-20,1,1,3,13,0,2,1,1,0.6,0.5758,0.78,0.194,77,207,284,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10548,2012-03-20,1,1,3,14,0,2,1,2,0.6,0.5909,0.73,0.1642,66,182,248,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10549,2012-03-20,1,1,3,15,0,2,1,2,0.62,0.6061,0.69,0.1045,67,177,244,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10550,2012-03-20,1,1,3,16,0,2,1,1,0.62,0.6061,0.66,0.2239,99,332,431,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10551,2012-03-20,1,1,3,17,0,2,1,1,0.6,0.5909,0.73,0.194,108,642,750,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10552,2012-03-20,1,1,3,18,0,2,1,1,0.6,0.5909,0.69,0.2537,136,665,801,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10553,2012-03-20,1,1,3,19,0,2,1,1,0.58,0.5455,0.73,0.1343,75,480,555,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10554,2012-03-20,1,1,3,20,0,2,1,1,0.58,0.5455,0.68,0.0896,78,299,377,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10555,2012-03-20,1,1,3,21,0,2,1,1,0.56,0.5303,0.73,0.0,38,239,277,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10556,2012-03-20,1,1,3,22,0,2,1,1,0.54,0.5152,0.77,0.0,32,156,188,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10557,2012-03-20,1,1,3,23,0,2,1,1,0.52,0.5,0.83,0.0,10,80,90,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271
10558,2012-03-21,2,1,3,0,0,3,1,1,0.52,0.5,0.88,0.0,4,29,33,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10559,2012-03-21,2,1,3,1,0,3,1,1,0.52,0.5,0.83,0.0896,4,22,26,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10560,2012-03-21,2,1,3,2,0,3,1,1,0.5,0.4848,0.88,0.1343,2,8,10,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10561,2012-03-21,2,1,3,3,0,3,1,2,0.5,0.4848,0.88,0.194,1,7,8,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10562,2012-03-21,2,1,3,4,0,3,1,2,0.5,0.4848,0.88,0.1343,0,4,4,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10563,2012-03-21,2,1,3,5,0,3,1,2,0.5,0.4848,0.88,0.1343,4,35,39,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10564,2012-03-21,2,1,3,6,0,3,1,2,0.48,0.4697,0.94,0.2239,10,139,149,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10565,2012-03-21,2,1,3,7,0,3,1,3,0.48,0.4697,0.94,0.194,34,338,372,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10566,2012-03-21,2,1,3,8,0,3,1,3,0.48,0.4697,0.94,0.1045,33,502,535,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10567,2012-03-21,2,1,3,9,0,3,1,2,0.5,0.4848,0.88,0.1642,38,255,293,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10568,2012-03-21,2,1,3,10,0,3,1,2,0.52,0.5,0.83,0.1642,30,124,154,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10569,2012-03-21,2,1,3,11,0,3,1,2,0.52,0.5,0.83,0.1642,38,154,192,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10570,2012-03-21,2,1,3,12,0,3,1,2,0.54,0.5152,0.77,0.0,58,171,229,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10571,2012-03-21,2,1,3,13,0,3,1,2,0.54,0.5152,0.83,0.0,81,222,303,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10572,2012-03-21,2,1,3,14,0,3,1,2,0.56,0.5303,0.78,0.0,74,151,225,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10573,2012-03-21,2,1,3,15,0,3,1,2,0.56,0.5303,0.78,0.0,68,175,243,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10574,2012-03-21,2,1,3,16,0,3,1,1,0.58,0.5455,0.73,0.0,91,287,378,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10575,2012-03-21,2,1,3,17,0,3,1,1,0.6,0.5909,0.69,0.0896,113,616,729,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10576,2012-03-21,2,1,3,18,0,3,1,1,0.6,0.5909,0.69,0.0,152,627,779,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10577,2012-03-21,2,1,3,19,0,3,1,1,0.6,0.6061,0.64,0.0,86,496,582,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10578,2012-03-21,2,1,3,20,0,3,1,1,0.56,0.5303,0.78,0.0896,76,298,374,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10579,2012-03-21,2,1,3,21,0,3,1,1,0.54,0.5152,0.83,0.1045,47,204,251,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10580,2012-03-21,2,1,3,22,0,3,1,1,0.52,0.5,0.83,0.1642,41,156,197,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10581,2012-03-21,2,1,3,23,0,3,1,1,0.54,0.5152,0.77,0.0,37,88,125,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583
10582,2012-03-22,2,1,3,0,0,4,1,1,0.52,0.5,0.83,0.0896,9,32,41,2,1,3,0,4,1,1,0.554167,0.531567,0.83125,0.117562
10583,2012-03-22,2,1,3,1,0,4,1,1,0.52,0.5,0.83,0.0896,14,16,30,2,1,3,0,4,1,1,0.554167,0.531567,0.83125,0.117562
10584,2012-03-22,2,1,3,2,0,4,1,1,0.52,0.5,0.83,0.0896,1,5,6,2,1,3,0,4,1,1,0.554167,0.531567,0.83125,0.117562
10585,2012-03-22,2,1,3,3,0,4,1,1,0.52,0.5,0.83,0.0896,0,7,7,2,1,3,0,4,1,1,0.554167,0.531567,0.83125,0.117562
10586,2012-03-22,2,1,3,4,0,4,1,2,0.48,0.4697,1.0,0.0896,0,6,6,2,1,3,0,4,1,1,0.554167,0.531567,0.83125,0.117562
